unitid,"cipcode",crace15,crace16,awlevel
102368,"06.0401",43,33,5
102368,"06.0401",164,35,7
102368,"06.0501",3,1,5
102368,"06.1499",24,22,5
102030,"23.0101",1,1,3
102030,"26.0101",1,0,2
102030,"41.0301",1,2,3
102030,"43.0202",0,21,2
102030,"45.1101",0,1,3
102030,"99.0000",1,23,2
102030,"99.0000",14,76,3
102049,"04.0501",2,9,5
102049,"06.0101",4,8,5
102049,"06.0201",15,10,5
102049,"06.0301",12,2,5
102049,"06.0401",22,8,5
102049,"06.0401",27,13,7
102049,"06.0601",,1,5
102049,"06.0901",,1,5
102049,"06.1201",4,2,5
102049,"06.1401",9,10,5
102049,"08.0102",0,3,5
102049,"09.0401",6,10,5
102049,"11.0101",2,0,5
102049,"11.0301",0,3,3
102049,"13.0401",3,1,7
102049,"13.1202",,8,5
102049,"13.1202",,13,7
102049,"13.1204",,4,5
102049,"13.1204",,12,7
102049,"13.1308",,4,5
102049,"13.1312",6,7,5
102049,"13.1312",,1,7
102049,"13.1314",8,3,5
102049,"13.1318",1,0,5
102049,"16.0905",,1,5
102049,"18.1101",3,35,3
102049,"18.1101",,36,5
102049,"18.1401",27,49,5
102049,"19.0501",0,4,5
102049,"22.0101",130,52,10
102049,"22.0103",2,7,3
102049,"22.0103",,12,5
102049,"23.0101",2,6,5
102049,"23.0101",,2,7
102049,"26.0101",15,4,5
102049,"26.0101",1,,7
102049,"27.0101",2,4,5
102049,"30.0401",2,2,3
102049,"30.0401",6,6,5
102049,"30.0401",1,,7
102049,"38.0201",13,1,5
102049,"38.0201",1,,7
102049,"39.0201",1,0,3
102049,"39.0201",7,1,5
102049,"39.0401",1,,5
102049,"39.0501",5,,5
102049,"39.0501",1,2,7
102049,"40.0801",1,0,5
102049,"40.9999",3,,5
102049,"42.0101",4,9,5
102049,"42.0601",,1,5
102049,"43.0103",6,1,5
102049,"44.0201",3,0,3
102049,"44.0201",4,8,5
102049,"44.0401",11,4,5
102049,"45.0801",6,4,5
102049,"45.0801",,2,7
102049,"45.0901",2,,5
102049,"45.1101",,3,5
102049,"45.9999",2,,5
102049,"50.0402",1,1,5
102049,"50.0501",1,,5
102049,"50.0903",,6,5
102049,"50.0904",5,2,5
102049,"50.0904",1,,7
102049,"99.0000",11,47,3
102049,"99.0000",215,253,5
102049,"99.0000",35,46,7
102049,"99.0000",130,52,10
102058,"07.0606",0,3,3
102058,"13.0101",25,19,3
102058,"39.9999",16,0,3
102058,"99.0000",41,22,3
102067,"06.0401",5,7,3
102067,"07.0305",3,16,2
102067,"07.0401",1,2,3
102067,"07.0702",,3,1
102067,"07.0702",,29,2
102067,"07.0702",1,16,3
102067,"12.0403",,3,1
102067,"12.0403",1,49,2
102067,"13.0101",1,8,3
102067,"17.0605",5,87,2
102067,"18.1101",6,32,3
102067,"24.0101",,5,2
102067,"24.0101",11,,3
102067,"46.0302",17,,4
102067,"47.0105",2,,4
102067,"47.0299",8,,4
102067,"47.0604",11,,4
102067,"47.0605",4,,4
102067,"47.0606",5,,2
102067,"48.0101",1,,1
102067,"48.0101",8,1,2
102067,"48.0101",2,,3
102067,"48.0503",13,,2
102067,"48.0503",1,,3
102067,"48.0508",10,,2
102067,"48.0508",2,,3
102067,"48.0599",17,,2
102067,"48.0703",6,3,2
102067,"99.0000",1,6,1
102067,"99.0000",68,190,2
102067,"99.0000",30,65,3
102067,"99.0000",42,,4
102076,"02.0203",,15,3
102076,"06.0301",1,,3
102076,"06.0401",10,10,3
102076,"06.1701",1,,3
102076,"07.0699",,5,3
102076,"08.0705",,1,3
102076,"11.0301",5,6,3
102076,"13.0101",15,20,3
102076,"13.1202",,15,3
102076,"13.1205",3,8,3
102076,"13.1299",1,2,3
102076,"14.9999",2,,3
102076,"17.0813",1,,3
102076,"17.9999",1,,3
102076,"43.0203",2,,3
102076,"99.0000",42,82,3
102094,"06.0101",1,1,5
102094,"06.0201",32,30,5
102094,"06.0201",3,2,7
102094,"06.0301",45,21,5
102094,"06.0401",39,27,5
102094,"06.0401",20,9,7
102094,"06.0501",2,0,5
102094,"06.1401",29,37,5
102094,"09.0101",23,45,5
102094,"11.0101",34,20,5
102094,"11.0101",10,3,7
102094,"13.0404",1,2,7
102094,"13.0501",2,2,7
102094,"13.1001",3,18,5
102094,"13.1001",1,30,7
102094,"13.1101",12,18,7
102094,"13.1202",3,77,5
102094,"13.1202",2,47,7
102094,"13.1205",18,43,5
102094,"13.1205",9,25,7
102094,"13.1314",8,38,5
102094,"13.1314",8,15,7
102094,"14.0701",14,6,5
102094,"14.0701",1,0,7
102094,"14.0801",9,1,5
102094,"14.1001",44,9,5
102094,"14.1901",24,2,5
102094,"16.0901",0,1,5
102094,"16.0905",0,1,5
102094,"17.0205",41,24,1
102094,"17.0206",9,6,2
102094,"17.0209",1,12,4
102094,"17.0310",2,5,5
102094,"17.0399",2,2,5
102094,"17.0499",2,0,6
102094,"17.0813",11,24,5
102094,"17.0818",3,6,5
102094,"18.0103",0,22,5
102094,"18.0103",1,7,7
102094,"18.0201",0,1,9
102094,"18.0203",1,1,9
102094,"18.0299",2,0,9
102094,"18.1001",46,16,10
102094,"18.1101",13,119,5
102094,"18.1103",0,9,7
102094,"18.1104",0,14,7
102094,"18.1106",0,7,7
102094,"23.0101",6,21,5
102094,"23.0101",2,6,7
102094,"24.0199",16,22,5
102094,"26.0101",6,15,5
102094,"26.0101",2,1,7
102094,"27.0101",0,6,5
102094,"27.0101",0,1,7
102094,"27.0501",1,1,5
102094,"30.9999",3,5,5
102094,"38.0101",1,0,5
102094,"40.0501",6,1,5
102094,"40.0601",12,1,5
102094,"40.0801",1,1,5
102094,"42.0101",6,24,5
102094,"42.0101",2,4,7
102094,"43.0103",13,8,5
102094,"44.0401",9,6,7
102094,"45.0201",0,2,5
102094,"45.0601",0,1,5
102094,"45.0701",6,5,5
102094,"45.0801",14,7,5
102094,"45.0801",2,2,7
102094,"45.1001",14,10,5
102094,"45.1101",1,6,5
102094,"45.1101",0,2,7
102094,"50.0501",0,2,5
102094,"50.0701",2,12,5
102094,"50.0901",2,3,5
102094,"50.0903",2,1,5
102094,"50.0904",1,1,5
102094,"99.0000",41,24,1
102094,"99.0000",9,6,2
102094,"99.0000",1,12,4
102094,"99.0000",472,710,5
102094,"99.0000",2,0,6
102094,"99.0000",87,212,7
102094,"99.0000",3,2,9
102094,"99.0000",46,16,10
102119,"95.0000",16,6,7
102119,"95.0000",3,1,9
102119,"99.0000",16,6,7
102119,"99.0000",3,1,9
102137,"04.0501",1,17,3
102137,"04.0501",1,10,4
102137,"07.0399",,1,2
102137,"07.0399",,2,3
102137,"07.0606",,10,2
102137,"07.0606",,2,3
102137,"07.0801",,1,1
102137,"07.0801",,3,2
102137,"07.0801",,3,3
102137,"08.0102",4,9,3
102137,"08.1104",1,10,3
102137,"11.0201",4,1,3
102137,"22.0103",4,13,3
102137,"99.0000",,1,1
102137,"99.0000",,14,2
102137,"99.0000",14,57,3
102137,"99.0000",1,10,4
102155,"06.0401",10,5,3
102155,"07.0301",0,4,2
102155,"07.0303",0,11,2
102155,"07.0303",1,8,3
102155,"07.0606",0,1,3
102155,"07.0705",0,2,1
102155,"07.0801",0,4,1
101754,"07.0601",0,22,2
101754,"12.0402",1,15,2
101754,"12.0403",2,25,2
101754,"15.0202",7,0,4
101754,"15.0303",4,1,4
101754,"17.0605",0,34,2
101754,"47.0203",5,0,4
101754,"47.0302",3,0,4
101754,"47.0604",4,0,4
101754,"47.0607",6,0,1
101754,"47.0608",6,,1
101754,"48.0503",7,0,4
101754,"99.0000",12,0,1
101754,"99.0000",5,105,2
101754,"99.0000",30,1,4
101806,"06.0201",2,3,3
101806,"07.0301",0,1,3
101806,"07.0603",0,1,3
101806,"07.0801",0,41,1
101806,"11.0401",7,30,3
101806,"15.0303",89,25,3
101806,"99.0000",0,41,1
101806,"99.0000",98,60,3
101879,"04.0501",,8,5
101879,"06.0201",27,36,5
101879,"06.0301",20,13,5
101879,"06.0401",11,16,7
101879,"06.0501",1,,5
101879,"06.1201",9,12,5
101879,"06.1399",29,25,5
101879,"06.1401",50,37,5
101879,"07.0401",2,10,5
101879,"08.0102",,9,5
101879,"09.0401",4,3,5
101879,"09.0501",5,12,5
101879,"09.0701",5,4,5
101879,"11.0101",6,3,5
101879,"13.0401",2,3,7
101879,"13.1006",,4,5
101879,"13.1006",1,4,7
101879,"13.1011",,1,7
101879,"13.1011",,1,8
101879,"13.1099",,4,7
101879,"13.1099",,6,8
101879,"13.1101",5,8,7
101879,"13.1202",,41,5
101879,"13.1202",2,32,7
101879,"13.1202",,2,8
101879,"13.1204",,28,5
101879,"13.1204",,21,7
101879,"13.1303",,4,5
101879,"13.1303",,2,7
101879,"13.1305",1,1,5
101879,"13.1305",1,2,7
101879,"13.1305",,1,8
101879,"13.1306",,2,5
101879,"13.1307",,1,7
101879,"13.1308",,2,5
101879,"13.1311",3,4,5
101879,"13.1311",1,5,7
101879,"13.1312",2,,5
101879,"13.1312",1,,7
101879,"13.1314",14,9,5
101879,"13.1314",6,3,7
101879,"13.1316",1,2,5
101879,"13.1316",1,,7
101879,"13.1317",2,5,5
101879,"13.1317",,2,7
101879,"13.1399",4,12,5
101879,"13.1399",1,2,7
101879,"13.9999",12,6,5
101879,"16.0501",1,,5
101879,"16.0905",,1,5
101879,"16.0999",1,1,5
101879,"18.1101",5,52,5
101879,"19.0101",,1,5
101879,"19.9999",,5,5
101879,"23.0101",3,8,5
101879,"23.1001",,1,5
101879,"23.9999",,2,5
101879,"26.0101",6,6,5
101879,"26.0101",1,,7
101879,"26.9999",6,4,5
101879,"27.0101",3,2,5
101879,"40.0501",2,3,5
101879,"40.0599",6,1,5
101879,"40.0801",3,,5
101879,"40.9999",,3,5
101879,"42.0101",2,3,5
101879,"43.0102",,1,5
101879,"44.0701",9,39,5
101879,"45.0701",4,1,5
101879,"45.0801",4,3,5
101879,"45.1001",8,3,5
101879,"45.1101",6,3,5
101879,"48.0204",3,1,5
101879,"50.0501",,1,5
101879,"50.0701",2,,5
101879,"50.0799",1,7,5
101879,"50.0903",1,2,5
101879,"50.0999",6,2,5
101879,"99.0000",279,448,5
101879,"99.0000",33,106,7
101879,"99.0000",,10,8
101897,"06.0301",,3,3
101897,"06.1701",1,1,3
101897,"06.2001",3,1,3
101897,"07.0604",,3,3
101897,"07.0606",,7,3
101897,"11.0101",4,9,3
101897,"15.0899",1,,3
101897,"15.9999",1,,3
101897,"17.0815",,1,3
101897,"17.9999",1,,3
101897,"18.1101",1,29,3
101897,"24.0101",40,73,3
101897,"43.0105",1,,3
101897,"99.0000",53,127,3
101903,"06.0101",15,12,3
101903,"07.0606",,7,3
101903,"07.0701",,14,2
101903,"11.0101",2,4,3
101903,"13.1202",,9,3
101903,"13.1205",10,13,3
101903,"14.0101",4,,3
101903,"17.9999",1,10,3
101903,"18.1101",1,61,3
101903,"22.0102",1,,3
101903,"24.0101",7,17,3
101903,"30.9999",9,5,3
101903,"43.0107",4,,3
101903,"50.0901",,1,3
101903,"99.0000",,14,2
101903,"99.0000",54,139,3
101912,"06.0101",6,6,5
101912,"06.0201",1,1,3
101912,"06.0201",4,5,5
101912,"06.0401",1,3,5
101912,"06.0501",,1,5
101912,"06.1201",,1,5
101912,"07.0601",,1,5
101912,"09.0101",2,4,3
101912,"09.0101",3,1,5
101912,"11.0101",,1,3
101912,"11.0101",3,2,5
101912,"13.1202",,9,5
101912,"13.1204",,6,5
101912,"13.1303",,2,5
101912,"13.1308",,1,5
101912,"13.1312",1,,5
101912,"19.0101",,1,5
101912,"19.0501",1,4,5
101912,"20.0102",,2,3
101912,"23.0101",1,2,5
101912,"24.0102",3,1,5
101912,"26.0101",9,8,5
101912,"26.0201",,3,5
101912,"26.9999",4,3,5
101912,"27.0101",1,,5
101912,"30.0801",2,1,5
101912,"38.0201",9,,5
101912,"39.0201",1,,3
101912,"39.0401",,1,5
101912,"39.9999",23,,5
101912,"40.0501",2,,5
101912,"42.0101",5,8,5
101912,"44.0701",,6,5
101912,"45.0801",1,2,5
101912,"48.0203",3,3,3
101912,"50.0901",1,3,5
101912,"99.0000",7,11,3
101912,"99.0000",80,81,5
101921,"07.0101",,24,2
101921,"07.0301",5,9,2
101921,"07.0702",,19,2
101921,"12.0403",1,39,2
101921,"17.0605",,21,2
101921,"46.0102",4,,2
101921,"46.0302",12,,2
101921,"47.0105",18,1,2
101921,"47.0203",7,,2
101921,"47.0603",6,,2
101921,"47.0604",6,,2
101921,"48.0101",8,3,2
101921,"48.0303",6,2,2
101921,"48.0503",5,,2
101921,"48.0508",6,,2
101921,"48.0703",6,,2
101921,"99.0000",90,118,2
101949,"03.0404",5,0,3
101949,"07.0305",2,0,3
101949,"07.0401",2,8,3
101949,"13.1204",0,4,3
101949,"13.1302",0,1,3
101949,"13.1311",0,1,3
101949,"13.1312",1,0,3
101949,"14.0101",0,1,3
101949,"17.9999",3,6,3
101949,"24.0102",15,20,3
101949,"99.0000",28,41,3
101958,"95.0000",0,1,1
101958,"95.0000",0,5,2
101958,"95.0000",0,1,4
101958,"99.0000",0,1,1
101958,"99.0000",0,5,2
101958,"99.0000",0,1,4
101967,"15.0303",348,11,3
101967,"99.0000",348,11,3
101994,"03.0401",4,,3
101994,"07.0702",,11,1
101994,"07.0702",3,43,2
101994,"12.0403",2,21,2
101994,"17.0605",,38,2
101994,"46.0199",9,,2
101994,"47.0105",13,,3
101994,"47.0105",6,,4
101994,"47.0203",3,,4
101994,"47.0603",6,,4
101994,"47.0604",4,,4
101994,"48.0508",3,,1
101994,"48.0508",3,,2
101994,"48.0703",4,1,2
101994,"49.0205",128,11,1
101994,"99.0000",131,22,1
101994,"99.0000",21,103,2
101994,"99.0000",17,,3
101994,"99.0000",19,,4
102030,"06.0201",0,2,3
102030,"06.0401",2,7,3
102030,"07.0401",0,5,3
102030,"11.0101",2,3,3
102030,"12.0301",3,2,3
102030,"13.0101",0,8,3
102030,"13.1001",,2,2
102030,"13.1202",1,2,3
102030,"13.1303",0,2,3
102030,"15.0301",1,5,3
102030,"18.1101",0,32,3
102030,"18.1199",0,2,3
102030,"19.0503",1,0,3
102030,"22.0102",2,2,3
107044,"44.0701",4,7,5
107044,"45.0101",3,1,5
107044,"45.0801",1,2,5
107044,"45.0901",,1,5
107044,"45.1001",4,4,5
107044,"45.1101",2,,5
107044,"50.0701",3,10,5
107044,"50.0901",1,2,5
107044,"99.0000",,7,3
107044,"99.0000",250,253,5
107044,"99.0000",27,35,7
107071,"06.0101",41,23,5
107071,"06.0101",3,3,7
107071,"06.0201",8,12,5
107071,"07.0301",2,3,5
107071,"07.0601",0,4,3
107071,"09.0401",0,5,5
107071,"11.0101",1,1,5
107071,"13.0405",4,9,7
107071,"13.1001",0,4,7
107071,"13.1101",2,23,7
107071,"13.1202",6,39,5
107071,"13.1202",0,4,7
107071,"13.1204",0,2,7
107071,"13.1302",0,5,5
107071,"13.1302",0,2,7
107071,"13.1303",1,7,5
107071,"13.1303",0,2,7
107071,"13.1305",1,4,5
107071,"13.1305",0,5,7
107071,"13.1306",0,2,5
107071,"13.1308",0,1,5
107071,"13.1311",2,1,5
107071,"13.1312",4,5,5
107071,"13.1312",0,2,7
107071,"13.1314",15,4,5
107071,"13.1314",2,4,7
107071,"13.1315",0,7,7
107071,"13.1316",2,6,5
107071,"13.1317",2,7,5
107071,"13.1399",1,2,5
107071,"13.1399",1,0,7
107071,"16.0905",0,1,5
107071,"17.0310",0,1,5
107071,"18.0103",0,5,5
107071,"18.1101",2,20,5
107071,"19.0101",0,4,5
107071,"20.0201",0,2,3
107071,"23.0101",1,2,5
107071,"23.1001",2,2,5
101569,"99.0000",33,60,2
101569,"99.0000",19,62,3
101587,"06.0101",31,14,5
101587,"06.0201",4,11,5
101587,"07.0101",0,1,3
101587,"07.0601",0,2,3
101587,"11.0101",12,15,5
101587,"13.0405",3,1,7
101587,"13.0501",0,1,7
101587,"13.1006",1,1,5
101587,"13.1006",1,9,7
101587,"13.1006",0,1,8
101587,"13.1101",0,1,7
101587,"13.1101",0,1,8
101587,"13.1202",0,21,5
101587,"13.1202",0,23,7
101587,"13.1202",0,3,8
101587,"13.1204",0,3,5
101587,"13.1204",0,9,7
101587,"13.1305",0,1,5
101587,"13.1305",0,5,7
101587,"13.1305",0,1,8
101587,"13.1311",3,5,5
101587,"13.1311",1,0,7
101587,"13.1312",1,0,5
101587,"13.1312",1,1,7
101587,"13.1314",8,7,5
101587,"13.1314",1,0,7
101587,"13.1316",4,3,5
101587,"13.1316",1,2,7
101587,"13.1317",0,1,7
101587,"15.0699",6,2,5
101587,"17.0599",0,7,3
101587,"18.1101",2,17,3
101587,"23.0101",1,2,5
101587,"26.0101",2,7,5
101587,"26.0607",1,1,5
101587,"27.0101",1,1,5
101587,"30.0101",6,0,5
101587,"30.9999",3,3,5
101587,"40.0501",0,2,5
101587,"45.0801",3,0,5
101587,"45.1101",1,4,5
101587,"99.0000",2,27,3
101587,"99.0000",88,103,5
101587,"99.0000",8,53,7
101587,"99.0000",0,6,8
101602,"03.0502",5,1,3
101602,"07.0606",0,3,2
101602,"07.0606",0,3,4
101602,"11.0201",4,2,3
101602,"24.0101",26,69,3
101602,"99.0000",0,3,2
101602,"99.0000",35,72,3
101602,"99.0000",0,3,4
101648,"24.0101",77,2,3
101648,"99.0000",77,2,3
101675,"06.0401",15,10,5
101675,"09.0101",4,2,5
101675,"13.1202",0,7,5
101675,"13.1317",2,0,5
101675,"13.1399",0,1,5
101675,"23.0101",0,5,5
101675,"27.0101",5,3,5
101675,"45.0101",2,6,5
101675,"50.0903",1,0,5
101675,"99.0000",29,34,5
101693,"06.0201",2,3,5
101693,"06.0401",14,9,5
101693,"06.0401",1,1,7
101693,"06.0501",1,,5
101693,"09.0101",1,,5
101693,"11.0101",3,,5
101693,"13.1202",,7,5
101693,"13.1202",,3,7
101693,"13.1204",,2,5
101693,"13.1305",,1,5
101693,"13.1305",,2,7
101693,"13.1311",2,4,5
101693,"13.1314",1,,5
101693,"13.1314",1,,7
101693,"13.9999",1,1,5
101693,"16.0101",1,,5
101693,"18.1101",4,28,3
101693,"18.1101",,25,5
101693,"24.0101",1,,5
101693,"26.0101",4,2,5
101693,"27.0101",1,,5
101693,"38.0201",21,,5
101693,"42.0101",,1,5
101693,"45.1101",,2,5
101693,"50.0701",1,1,5
101693,"50.0901",5,,5
101693,"99.0000",4,28,3
101693,"99.0000",59,58,5
101693,"99.0000",2,6,7
101709,"06.0101",4,2,5
101709,"06.0201",6,12,5
101709,"06.0301",14,6,5
101709,"06.0401",14,13,5
101709,"08.0705",,14,5
101709,"08.0708",7,9,5
101709,"09.9999",13,25,5
101709,"09.9999",1,2,7
101709,"13.0401",2,1,7
101709,"13.0401",2,1,8
101709,"13.1101",8,2,5
101709,"13.1101",3,5,7
101709,"13.1202",2,22,5
101709,"13.1202",,24,7
101709,"13.1202",,3,8
101709,"13.1204",1,19,5
101709,"13.1204",,11,7
101709,"13.1204",,3,8
101709,"13.1205",,1,5
101709,"13.1205",4,8,7
101709,"13.1205",,1,8
101709,"13.1308",,6,5
101709,"13.1308",,3,7
101709,"13.1312",,5,5
101709,"13.1312",3,1,7
101709,"13.1314",2,4,5
101709,"13.1314",3,3,7
101709,"13.1314",1,,8
101709,"16.0905",,1,5
101709,"18.0103",2,16,5
101709,"18.0103",1,12,7
101709,"19.0101",,6,5
101709,"19.0101",,2,7
101709,"23.0101",9,15,5
101709,"23.0101",2,4,7
101709,"26.0101",,4,5
101709,"26.0101",,1,7
101709,"27.0101",2,6,5
101709,"27.0101",,2,7
101709,"30.9999",1,1,5
101709,"40.0501",3,3,5
101709,"42.0101",7,11,5
101709,"44.0701",,12,5
101709,"45.0101",3,3,5
101709,"45.0801",2,3,5
101709,"45.1001",8,5,5
101709,"45.1101",1,3,5
101709,"50.0501",1,3,5
101709,"50.0901",1,,7
101709,"50.9999",6,9,5
101709,"50.9999",,1,7
101709,"99.0000",116,241,5
101709,"99.0000",20,80,7
101709,"99.0000",3,8,8
101736,"07.0101",1,8,2
101736,"07.0607",0,8,2
101736,"07.0701",0,15,2
101736,"11.0301",8,18,3
101736,"12.0403",0,34,2
101736,"15.0302",3,0,4
101736,"15.0303",32,4,3
101736,"15.0501",8,0,4
101736,"17.0205",20,20,1
101736,"17.0605",0,27,2
101736,"46.0102",5,0,2
101736,"47.0603",6,0,4
101736,"47.0604",5,0,4
101736,"48.0101",5,4,3
101736,"48.0303",1,2,4
101736,"48.0503",5,0,4
101736,"48.0507",1,0,4
101736,"48.0508",11,0,2
101736,"48.0703",7,0,2
101736,"99.0000",20,20,1
101736,"99.0000",24,92,2
101736,"99.0000",45,26,3
101736,"99.0000",29,2,4
101745,"06.0201",1,13,2
101745,"07.0606",,12,2
101745,"07.0702",1,17,2
101745,"11.0101",10,34,2
101745,"12.0403",1,17,2
101745,"15.0202",2,6,3
101745,"15.0302",6,,3
101745,"15.0303",16,,3
101745,"15.0610",4,1,2
101745,"17.0605",,11,2
101745,"46.0101",6,,2
101745,"46.0201",,1,2
101745,"47.0203",2,,2
101745,"47.0604",4,,2
101745,"47.0605",2,,2
101745,"99.0000",31,106,2
101745,"99.0000",24,6,3
101754,"07.0301",2,9,2
106704,"17.0807",4,21,5
106704,"17.0813",7,25,5
106704,"17.0815",2,4,3
106704,"17.0818",2,2,5
106704,"18.0103",0,8,5
106704,"18.1101",0,27,5
106704,"18.1101",0,8,7
106704,"19.0101",0,8,5
106704,"23.0101",8,7,5
106704,"23.0101",4,3,7
106704,"23.1001",6,6,5
106704,"26.0101",9,9,5
106704,"26.0101",0,2,7
106704,"27.0101",1,2,5
106704,"30.0101",5,2,5
106704,"38.0101",0,1,5
106704,"40.0501",3,3,5
106704,"40.0801",2,1,5
106704,"42.0101",4,7,5
106704,"42.0601",3,8,7
106704,"42.9999",0,6,7
106704,"44.0401",2,4,5
106704,"45.0601",2,1,5
106704,"45.0701",5,1,5
106704,"45.0801",5,2,5
106704,"45.0801",5,2,7
106704,"45.1001",5,2,5
106704,"45.1101",4,5,5
106704,"45.1101",0,2,7
106704,"50.0701",2,9,5
106704,"50.0903",0,1,5
106704,"50.0903",1,2,7
106704,"99.0000",5,18,3
106704,"99.0000",269,437,5
106704,"99.0000",59,167,7
106713,"24.0101",24,35,3
106713,"39.0201",3,,5
106713,"39.0201",1,,7
106713,"39.0501",1,,5
106713,"99.0000",24,35,3
106713,"99.0000",4,,5
106713,"99.0000",1,,7
106795,"07.0101",,13,2
106795,"07.0301",17,46,1
106795,"07.0301",2,9,2
106795,"07.0601",,10,2
106795,"08.0201",7,4,1
106795,"10.0104",10,3,1
106795,"13.9999",1,17,1
106795,"17.0205",16,15,1
106795,"17.0404",,7,1
106795,"17.0605",,12,2
106795,"46.9999",11,46,1
106795,"47.0105",1,,1
106795,"47.0105",5,1,2
106795,"47.0301",5,,2
106795,"47.0603",7,,2
106795,"47.0604",1,,1
106795,"47.0604",8,1,2
106795,"48.0508",13,,1
106795,"49.0205",18,5,1
106795,"99.0000",95,143,1
106795,"99.0000",27,46,2
106801,"07.0101",0,12,2
106801,"07.0301",2,17,2
106801,"07.0601",0,3,1
106801,"07.0601",0,16,2
106801,"08.0705",0,6,2
106801,"15.0202",4,2,2
106801,"17.0101",0,9,2
106801,"17.0605",1,10,2
106801,"46.0102",4,2,2
106801,"47.0105",6,0,2
106801,"47.0201",3,0,2
106801,"47.0604",6,0,2
106801,"47.0605",5,0,2
106801,"48.0503",7,0,2
106801,"48.0508",1,1,2
106801,"49.0205",9,4,2
106801,"99.0000",0,3,1
106801,"99.0000",48,79,2
106810,"24.0101",5,9,3
106810,"39.0201",1,0,3
106810,"99.0000",6,9,3
106829,"07.0101",0,4,1
106829,"07.0601",,18,1
106829,"07.0701",,1,1
106829,"15.0202",7,1,1
106829,"17.0605",,18,1
106829,"46.0201",5,3,1
106829,"47.0106",5,1,1
106829,"47.0303",10,3,1
106829,"47.0603",7,0,1
106829,"47.0604",4,1,1
106829,"48.0503",5,1,1
106829,"48.0508",6,0,1
106829,"99.0000",49,51,1
106847,"01.0204",42,0,2
106847,"07.0102",4,22,2
106847,"07.0606",0,15,2
106847,"12.0403",1,20,2
106847,"15.0303",36,101,1
106847,"15.0303",11,2,2
106847,"15.0505",16,,2
106847,"17.0205",54,27,1
