unitid,cipcode,awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,crace15,crace16,bal_m,bal_w
100636,150000,3,0,0,440,34,0,0,0,0,0,0,2146,167,2586,201,0,0
100636,160000,3,0,0,20,4,0,0,0,0,0,0,98,21,118,25,0,0
100636,170000,3,0,0,35,10,0,0,0,0,0,0,170,51,205,61,0,0
100636,190000,3,0,0,2,1,0,0,0,0,0,0,10,2,12,3,0,0
100636,430000,3,0,0,88,6,0,0,0,0,0,0,431,31,519,37,0,0
100636,460000,3,0,0,3,0,0,0,0,0,0,0,14,1,17,1,0,0
100636,490000,3,0,0,39,3,0,0,0,0,0,0,189,13,228,16,0,0
100636,500000,3,0,0,4,0,0,0,0,0,0,0,18,0,22,0,0,0
100636,990000,3,202,34,791,79,0,0,0,0,0,0,4846,552,5839,665,0,0
100645,470000,1,0,0,7,0,1,0,0,0,1,0,49,0,58,2,0,2
100645,470000,2,0,0,10,0,0,0,0,0,3,0,124,0,137,0,0,0
100645,480000,2,0,0,2,0,0,0,1,0,1,0,10,0,14,0,0,0
100645,490000,3,0,0,3,1,0,0,0,0,0,0,9,0,12,1,0,0
100645,990000,1,0,0,7,0,1,0,0,0,1,0,49,0,58,2,0,2
100645,990000,2,0,0,12,0,0,0,1,0,4,0,134,0,151,0,0,0
100645,990000,3,0,0,3,1,0,0,0,0,0,0,9,0,12,1,0,0
100654,10000,5,14,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0
100654,10000,7,3,2,4,0,0,0,0,0,0,0,0,0,7,2,0,0
100654,20000,5,9,2,6,0,0,0,0,0,0,0,0,0,15,2,0,0
100654,20000,7,8,0,1,2,0,0,0,0,0,0,0,0,9,2,0,0
100654,30000,5,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
100654,40000,5,6,0,4,1,0,0,0,0,0,0,0,0,10,1,0,0
100654,40000,7,7,0,3,1,0,0,0,0,0,0,0,0,10,1,0,0
100654,60000,5,81,78,33,6,0,0,0,0,0,0,1,2,115,86,0,0
100654,60000,7,51,6,16,11,0,0,0,0,0,0,2,1,69,18,0,0
100654,70000,5,0,0,1,19,0,0,0,0,0,0,0,0,1,19,0,0
100654,100000,5,2,0,6,12,0,0,0,0,0,0,0,0,8,12,0,0
100654,110000,5,2,1,10,24,0,0,0,0,0,0,1,1,13,26,0,0
100654,110000,7,17,12,2,3,0,0,0,0,0,0,1,0,20,15,0,0
100654,130000,5,2,2,17,24,0,0,0,0,0,0,3,3,22,29,0,0
100654,130000,7,2,3,14,14,0,0,0,0,0,0,10,18,26,35,0,0
100654,140000,5,11,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0
100654,150000,5,13,0,15,6,0,0,0,0,0,0,1,0,29,6,0,0
100654,150000,7,13,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0
100654,190000,5,1,1,0,11,0,0,0,0,0,0,0,2,1,14,0,0
100654,190000,7,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
100654,250000,7,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0
100654,260000,5,2,0,3,9,0,0,0,0,0,0,0,0,5,9,0,0
100654,260000,7,5,1,1,2,0,0,0,0,0,0,0,1,6,4,0,0
100654,270000,5,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0
100654,400000,5,1,0,1,2,0,0,0,0,0,0,0,0,2,2,0,0
100654,400000,7,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0
100654,420000,5,0,0,2,4,0,0,0,0,0,0,0,0,2,4,0,0
100654,420000,7,0,0,1,2,0,0,0,0,0,0,3,3,4,5,0,0
100654,440000,5,0,0,3,9,0,0,0,0,0,0,0,0,3,9,0,0
100654,450000,5,8,3,5,7,0,0,0,0,0,0,0,0,13,10,0,0
100654,470000,5,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0
100654,990000,5,155,87,119,135,0,0,0,0,0,0,7,8,281,230,0,0
100654,990000,7,107,26,43,38,0,0,0,0,0,0,16,24,166,88,0,0
100663,60000,5,1,2,5,18,0,0,1,1,0,0,142,90,149,111,0,0
100663,60000,7,1,0,0,0,0,0,0,1,0,0,38,14,39,15,0,0
100663,90000,5,0,0,2,8,0,0,0,0,0,0,14,17,16,25,0,0
100663,110000,5,7,3,1,2,1,0,0,1,0,0,58,39,67,45,0,0
100663,110000,7,3,0,0,0,0,0,1,0,0,0,6,1,10,1,0,0
100663,130000,5,0,0,2,17,0,0,0,0,0,0,21,107,23,124,0,0
100663,130000,7,0,0,7,22,0,0,0,0,9,0,42,219,58,241,0,0
100663,130000,9,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0
100663,140000,5,15,0,10,1,0,0,2,2,1,0,71,17,99,20,0,0
100663,140000,7,1,0,0,0,0,0,0,1,0,0,15,2,16,3,0,0
100663,150000,2,0,0,0,2,0,0,0,0,0,1,12,0,12,3,0,0
100663,160000,5,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0
100663,170000,1,0,0,6,8,0,0,0,0,0,0,115,23,121,31,0,0
100663,170000,2,0,0,4,22,0,1,0,0,0,0,43,119,47,142,0,0
100663,170000,5,1,0,6,12,0,0,1,0,1,1,27,33,36,46,0,0
100663,170000,7,0,0,2,1,0,0,0,0,0,0,22,37,24,38,0,0
100663,180000,5,0,1,1,38,1,0,1,2,0,0,38,203,41,244,0,0
100663,180000,7,5,3,2,13,0,0,3,0,0,2,37,94,47,112,0,0
100663,180000,9,0,0,0,0,0,0,0,0,0,0,3,13,3,13,0,0
100663,180401,10,0,0,0,2,1,0,1,2,0,0,40,4,42,8,0,0
100663,181001,10,1,0,6,3,0,0,0,1,2,1,110,38,119,43,0,0
100663,181201,10,0,0,1,0,0,0,0,0,0,1,19,11,20,12,0,0
100663,190000,2,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0
100663,190000,7,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
100663,200000,2,0,0,1,3,0,0,0,0,0,0,0,3,1,6,0,0
100663,230000,5,0,0,0,2,0,0,0,0,0,0,8,16,8,18,0,0
100663,230000,7,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0
100663,260000,5,1,0,1,4,0,0,0,1,0,0,19,19,21,24,0,0
100663,260000,7,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,0
100663,260000,9,4,0,0,1,0,0,0,0,0,0,10,6,14,7,0,0
100663,270000,5,0,0,2,3,0,0,0,1,0,0,5,1,7,5,0,0
100663,300000,5,1,1,1,0,0,0,0,0,0,0,16,6,18,7,0,0
100663,380000,5,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0
100663,400000,5,0,0,0,1,0,0,0,0,0,0,11,1,11,2,0,0
100663,400000,7,0,0,0,0,0,0,0,0,0,0,4,1,4,1,0,0
100663,400000,9,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
100663,420000,5,0,0,0,8,0,0,0,0,0,0,6,27,6,35,0,0
100663,420000,7,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0
100663,430000,5,1,0,7,11,0,0,1,1,1,0,26,8,36,20,0,0
100663,430000,7,1,0,0,1,0,0,0,0,0,0,3,1,4,2,0,0
100663,440000,5,0,0,1,4,0,0,0,0,0,0,1,11,2,15,0,0
100663,440000,7,0,0,0,2,0,0,0,0,0,0,4,4,4,6,0,0
100663,450000,5,1,0,3,0,0,0,0,0,0,0,36,23,40,23,0,0
100663,450000,7,1,0,0,1,0,0,0,0,0,0,5,6,6,7,0,0
100663,500000,5,0,0,0,1,0,0,0,0,0,0,10,12,10,13,0,0
100663,990000,1,0,0,6,8,0,0,0,0,0,0,115,23,121,31,0,0
100663,990000,2,0,0,5,27,0,1,0,0,0,1,55,140,60,169,0,0
100663,990000,5,28,7,42,130,2,0,6,9,3,1,514,637,595,784,0,0
100663,990000,7,13,3,11,40,0,0,4,2,9,2,181,392,218,439,0,0
100663,990000,9,5,0,0,2,0,0,0,0,0,0,14,20,19,22,0,0
100663,990000,10,1,0,7,5,1,0,1,3,2,2,169,53,181,63,0,0
100706,60000,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
100706,60000,5,1,0,1,4,0,0,3,0,2,3,96,111,103,118,0,0
100706,60000,7,2,0,0,1,0,0,0,1,1,0,10,11,13,13,0,0
100706,110000,5,0,0,0,0,0,0,0,0,0,0,11,16,11,16,0,0
100706,110000,7,5,1,0,0,0,0,2,0,0,0,12,8,19,9,0,0
100706,110000,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
100706,130000,5,0,0,0,2,0,0,0,0,0,0,1,12,1,14,0,0
100706,130000,7,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
100706,140000,5,4,0,0,0,0,0,6,0,2,0,124,41,136,41,0,0
100706,140000,7,5,0,0,0,0,0,5,3,0,1,13,1,23,5,0,0
100706,140000,9,2,0,0,0,0,0,3,0,0,0,3,1,8,1,0,0
100706,160000,5,0,1,0,1,0,0,0,0,0,0,1,1,1,3,0,0
100706,180000,5,0,0,0,10,0,0,0,0,0,0,7,57,7,67,0,0
100706,180000,7,0,0,0,0,0,0,0,0,0,0,1,7,1,7,0,0
100706,230000,5,0,0,1,0,0,0,0,0,0,0,2,7,3,7,0,0
100706,230000,7,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0
100706,260000,5,0,0,0,1,0,0,0,0,0,0,4,5,4,6,0,0
100706,260000,7,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0
100706,270000,5,0,0,0,0,0,0,0,0,0,1,5,5,5,6,0,0
100706,270000,7,0,0,0,0,0,0,0,1,0,0,4,1,4,2,0,0
100706,300000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100706,310000,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
100706,400000,5,0,0,1,0,0,0,0,0,0,0,7,2,8,2,0,0
100706,400000,7,1,1,1,0,0,0,3,0,0,0,5,1,10,2,0,0
100706,400000,9,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
100706,420000,5,0,0,0,0,0,0,0,0,0,0,2,10,2,10,0,0
100706,430000,5,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0
100706,440000,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100706,450000,5,1,0,0,0,0,0,1,0,0,0,13,12,15,12,0,0
100706,450000,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100706,500000,5,0,0,0,0,0,0,0,0,0,0,4,11,4,11,0,0
100706,990000,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
100706,990000,5,6,1,3,18,0,0,10,0,4,4,279,296,302,319,0,0
100706,990000,7,13,2,1,1,0,0,10,5,1,1,50,41,75,50,0,0
100706,990000,9,2,0,0,0,0,0,3,0,0,0,6,2,11,2,0,0
100724,60000,3,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0
100724,60000,5,7,1,27,43,0,0,0,0,0,0,0,0,34,44,0,0
100724,70000,3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
100724,70000,5,0,0,4,41,0,0,0,0,0,0,0,0,4,41,0,0
100724,90000,5,0,1,6,24,0,0,0,0,0,1,0,0,6,26,0,0
100724,110000,5,0,1,10,25,0,0,0,0,1,0,0,0,11,26,0,0
100724,130000,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0
100724,130000,5,0,1,8,18,0,0,0,0,0,0,0,0,8,19,0,0
100724,130000,7,0,0,17,47,0,0,1,13,2,1,2,0,22,61,0,0
100724,170000,5,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0
100724,230000,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100724,260000,5,1,0,6,13,0,0,0,0,0,0,0,0,7,13,0,0
100724,260000,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100724,270000,5,1,0,8,1,0,0,0,0,0,0,0,0,9,1,0,0
100724,310000,5,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0
100724,400000,5,2,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0
100724,420000,5,0,0,9,10,0,0,0,0,0,0,0,0,9,10,0,0
100724,430000,5,0,0,16,20,0,0,0,0,0,0,0,0,16,20,0,0
100724,440000,5,0,0,8,23,0,0,0,0,0,0,0,0,8,23,0,0
100724,440000,7,0,0,3,8,0,0,0,0,0,0,0,0,3,8,0,0
100724,450000,5,1,0,6,8,0,0,0,0,0,0,0,0,7,8,0,0
100724,500000,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0
100724,990000,3,0,0,2,10,0,0,0,0,0,0,0,0,2,10,0,0
100724,990000,5,12,4,121,235,0,0,0,0,1,1,0,0,134,240,0,0
100724,990000,7,0,0,20,56,0,0,1,13,2,1,2,0,25,70,0,0
100742,70000,1,0,0,0,2,0,0,0,0,0,0,0,9,0,11,0,0
100742,70000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100742,70000,3,0,0,0,2,0,0,0,0,0,0,0,8,0,10,0,0
100742,100000,1,0,0,0,1,0,0,0,0,0,0,8,0,8,1,0,0
100742,100000,2,0,0,0,0,0,0,0,0,0,0,6,1,6,1,0,0
100742,100000,3,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
100742,120000,2,0,0,0,1,0,0,0,0,0,0,3,28,3,29,0,0
100742,150000,1,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0
100742,150000,2,0,0,3,0,0,0,0,0,0,0,26,4,29,4,0,0
100742,150000,3,0,0,1,0,0,0,0,0,0,0,34,0,35,0,0,0
100742,460000,1,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0
100742,460000,2,0,0,3,0,0,0,0,0,0,0,11,0,14,0,0,0
100742,470000,1,0,0,3,0,0,0,0,0,0,0,12,0,15,0,0,0
100742,470000,2,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0
100742,470000,3,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0
100742,480000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100742,480000,2,0,0,3,0,0,0,0,0,0,0,4,2,7,2,0,0
100742,480000,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
100742,990000,1,0,0,6,4,0,0,0,0,0,0,24,9,30,13,0,0
100742,990000,2,0,0,9,1,0,0,0,0,0,0,71,36,80,37,0,0
100742,990000,3,0,0,1,2,0,0,0,0,0,0,50,8,51,10,0,0
100751,40000,5,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0
100751,50000,5,0,0,0,1,0,0,0,0,0,0,4,0,4,1,0,0
100751,50000,7,0,0,0,0,0,0,0,0,0,0,4,1,4,1,0,0
100751,60000,5,0,0,9,24,0,0,0,0,0,0,338,245,347,269,0,0
100751,60000,7,0,0,0,0,0,0,0,0,0,0,63,28,63,28,0,0
100751,60000,9,0,0,0,0,0,0,0,0,0,0,7,1,7,1,0,0
100751,70000,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
100751,90000,5,0,0,18,16,0,0,0,0,0,0,140,188,158,204,0,0
100751,90000,7,0,0,0,0,0,0,0,0,0,0,6,2,6,2,0,0
100751,110000,5,0,0,3,3,0,0,0,0,0,0,24,21,27,24,0,0
100751,110000,7,0,0,0,0,0,0,0,0,0,0,6,3,6,3,0,0
100751,130000,5,0,0,2,7,0,0,0,0,0,0,17,124,19,131,0,0
100751,130000,7,0,0,1,5,0,0,0,0,0,0,30,154,31,159,0,0
100751,130000,9,0,0,1,9,0,0,0,0,0,0,29,29,30,38,0,0
100751,140000,5,0,0,18,12,0,0,0,0,0,0,288,51,306,63,0,0
100751,140000,7,0,0,1,0,0,0,0,0,0,0,28,2,29,2,0,0
100751,140000,9,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
100751,150000,5,0,0,10,1,0,0,0,0,0,0,28,4,38,5,0,0
100751,160000,5,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0
100751,160000,7,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0
100751,160000,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100751,170000,5,0,0,0,0,0,0,0,0,0,0,1,5,1,5,0,0
100751,170000,7,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0
100751,180000,5,0,0,6,28,0,0,0,0,0,0,21,137,27,165,0,0
100751,180000,7,0,0,0,0,0,0,0,0,0,0,1,6,1,6,0,0
100751,190000,5,0,0,1,4,0,0,0,0,0,0,1,67,2,71,0,0
100751,190000,7,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0
100751,200000,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
100751,200000,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
100751,220000,5,0,0,0,0,0,0,0,0,0,0,10,1,10,1,0,0
100751,220101,10,0,0,2,1,0,0,0,0,0,0,89,57,91,58,0,0
100751,230000,5,0,0,4,2,0,0,0,0,0,0,9,23,13,25,0,0
100751,230000,7,0,0,0,1,0,0,0,0,0,0,9,9,9,10,0,0
100751,230000,9,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
100751,240000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100751,250000,7,0,0,0,0,0,0,0,0,0,0,8,33,8,33,0,0
100751,260000,5,0,0,2,1,0,0,0,0,0,0,22,27,24,28,0,0
100751,260000,7,0,0,0,0,0,0,0,0,0,0,5,6,5,6,0,0
100751,260000,9,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0
100751,270000,5,0,0,0,6,0,0,0,0,0,0,7,11,7,17,0,0
100751,270000,7,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0
100751,300000,5,0,0,0,4,0,0,0,0,0,0,50,37,50,41,0,0
100751,300000,7,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0
100751,310000,5,0,0,0,0,0,0,0,0,0,0,10,6,10,6,0,0
100751,310000,7,0,0,1,0,0,0,0,0,0,0,5,4,6,4,0,0
100751,310000,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
100751,380000,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
100751,400000,5,0,0,1,0,0,0,0,0,0,0,45,7,46,7,0,0
100751,400000,7,0,0,0,0,0,0,0,0,0,0,15,6,15,6,0,0
100751,400000,9,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0
100751,420000,5,0,0,2,7,0,0,0,0,0,0,22,27,24,34,0,0
100751,420000,7,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,0
100751,420000,9,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0
100751,430000,5,0,0,1,6,0,0,0,0,0,0,11,4,12,10,0,0
100751,430000,7,0,0,0,1,0,0,0,0,0,0,6,3,6,4,0,0
100751,440000,5,0,0,0,0,0,0,0,0,0,0,1,13,1,13,0,0
100751,440000,7,0,0,2,6,0,0,0,0,0,0,7,53,9,59,0,0
100751,440000,9,0,0,0,1,0,0,0,0,0,0,4,1,4,2,0,0
100751,450000,5,0,0,6,3,0,0,0,0,0,0,76,38,82,41,0,0
100751,450000,7,0,0,1,0,0,0,0,0,0,0,18,6,19,6,0,0
100751,450000,9,0,0,1,0,0,0,0,0,0,0,5,0,6,0,0,0
100751,500000,5,0,0,1,2,0,0,0,0,0,0,15,28,16,30,0,0
100751,500000,7,0,0,0,1,0,0,0,0,0,0,6,8,6,9,0,0
100751,500000,9,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0
100751,990000,5,0,0,84,127,0,0,0,0,0,0,1148,1089,1232,1216,0,0
100751,990000,7,0,0,6,14,0,0,0,0,0,0,230,355,236,369,0,0
100751,990000,9,0,0,3,10,0,0,0,0,0,0,59,45,62,55,0,0
100751,990000,10,0,0,2,1,0,0,0,0,0,0,89,57,91,58,0,0
100760,60000,3,0,0,3,10,0,0,0,0,0,0,8,7,11,17,0,0
100760,70000,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
100760,70000,3,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0
100760,110000,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
100760,150000,3,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
100760,170000,3,0,0,0,1,0,0,0,0,0,0,0,8,0,9,0,0
100760,180000,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
100760,220000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100760,240000,3,0,1,10,7,0,0,0,0,0,0,12,28,22,36,0,0
100760,430000,3,0,0,0,0,0,0,0,0,0,0,7,1,7,1,0,0
100760,990000,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
100760,990000,3,0,1,14,19,0,0,0,0,0,0,29,53,43,73,0,0
100812,60000,5,0,0,13,5,0,0,0,0,0,0,53,100,66,105,0,0
100812,70000,5,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,0
100812,130000,5,0,0,2,3,0,0,0,0,0,0,25,62,27,65,0,0
100812,150000,5,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0
100812,230000,5,0,0,0,0,0,0,0,0,0,0,1,5,1,5,0,0
100812,240000,5,0,0,2,0,0,0,0,0,0,0,5,7,7,7,0,0
100812,260000,5,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0
100812,270000,5,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0
100812,380000,5,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0
100812,400000,5,0,0,3,0,0,0,0,0,0,0,7,1,10,1,0,0
100812,420000,5,0,0,1,3,0,0,0,0,0,0,6,18,7,21,0,0
100812,430000,5,0,0,1,0,0,0,0,0,0,0,3,1,4,1,0,0
100812,450000,5,0,0,0,2,0,0,0,0,0,0,5,2,5,4,0,0
100812,500000,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100812,990000,5,0,0,23,14,0,0,0,0,0,0,121,206,144,220,0,0
100830,60000,5,0,0,17,19,0,1,0,1,0,0,110,77,127,98,0,0
100830,60000,7,0,0,2,0,0,0,1,0,0,0,25,12,28,12,0,0
100830,90000,5,0,0,0,3,0,0,0,0,0,0,3,7,3,10,0,0
100830,110000,5,0,0,0,1,0,1,0,0,0,0,19,10,19,12,0,0
100830,110000,7,0,0,0,0,0,0,1,0,0,0,5,1,6,1,0,0
100830,130000,5,0,0,0,2,0,0,0,0,0,0,10,57,10,59,0,0
100830,130000,7,0,0,0,8,0,0,0,0,0,0,11,59,11,67,0,0
100830,180000,5,0,0,0,3,0,0,0,1,0,0,1,48,1,52,0,0
100830,230000,5,0,0,0,0,0,0,0,0,0,0,7,5,7,5,0,0
100830,240000,5,0,0,0,1,0,0,3,0,0,0,7,10,10,11,0,0
100830,260000,5,0,0,0,0,0,0,0,0,0,0,6,11,6,11,0,0
100830,270000,5,0,0,0,0,0,0,0,0,0,0,4,7,4,7,0,0
100830,400000,5,0,0,0,0,0,0,0,0,0,0,8,3,8,3,0,0
100830,420000,5,0,0,0,4,0,0,0,0,0,0,6,8,6,12,0,0
100830,420000,7,0,0,0,1,0,0,0,0,0,0,4,13,4,14,0,0
100830,430000,5,0,0,2,4,0,0,0,0,0,0,5,19,7,23,0,0
100830,430000,7,0,0,1,2,0,0,0,0,0,0,4,3,5,5,0,0
100830,440000,7,0,0,1,4,0,0,0,0,0,0,18,4,19,8,0,0
100830,450000,5,0,0,4,2,0,0,0,0,0,0,12,7,16,9,0,0
100830,450000,7,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0
100830,500000,5,0,0,1,0,0,0,0,1,0,0,3,5,4,6,0,0
100830,990000,5,0,0,24,39,0,2,3,3,0,0,201,274,228,318,0,0
100830,990000,7,0,0,4,15,0,0,2,0,0,0,79,92,85,107,0,0
100858,10000,5,0,0,1,0,0,0,0,0,0,0,24,2,25,2,0,0
100858,10000,7,5,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0
100858,10000,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100858,20000,5,0,0,0,1,0,0,0,0,0,0,63,20,63,21,0,0
100858,20000,7,11,4,1,0,0,0,0,0,0,0,24,5,36,9,0,0
100858,20000,9,5,0,0,0,0,0,0,0,1,0,8,4,14,5,0,1
100858,30000,5,0,0,0,0,0,0,0,0,0,0,36,4,36,4,0,0
100858,30000,7,1,0,0,0,0,0,0,0,0,0,12,1,13,1,0,0
100858,30000,9,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
100858,40000,5,0,0,3,0,0,0,0,0,2,0,176,44,181,44,0,0
100858,40000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100858,50000,5,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
100858,60000,5,6,2,3,3,0,0,0,0,1,1,389,252,399,258,0,0
100858,60000,7,1,0,0,0,0,0,1,0,0,0,8,8,10,8,0,0
100858,70000,5,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0
100858,80000,5,0,0,0,1,0,0,0,0,0,0,0,27,0,28,0,0
100858,90000,5,0,0,2,2,0,0,0,0,0,0,34,106,36,108,0,0
100858,90000,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100858,110000,5,0,1,0,0,0,0,0,0,0,0,14,9,14,10,0,0
100858,110000,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100858,130000,5,0,1,3,2,1,0,0,0,0,0,73,227,77,230,0,0
100858,130000,7,0,2,0,5,0,0,0,0,0,0,25,69,25,76,0,0
100858,130000,9,0,1,0,3,0,0,0,0,0,0,16,13,16,17,0,0
100858,140000,5,5,2,14,6,0,0,4,1,5,1,567,85,595,95,0,0
100858,140000,7,8,0,0,0,0,0,2,0,0,0,33,1,43,1,0,0
100858,140000,9,4,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
100858,160000,5,0,0,0,0,0,0,0,0,0,0,10,58,10,58,0,0
100858,160000,7,0,0,1,0,0,0,0,0,0,0,0,5,1,5,0,0
100858,170000,5,0,0,1,0,0,0,0,0,0,0,0,22,1,22,0,0
100858,170000,7,0,0,1,1,0,0,0,1,0,0,4,10,5,12,0,0
100858,170000,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100858,180000,5,0,1,2,2,0,0,0,2,0,0,37,117,39,122,0,0
100858,180000,7,2,1,0,1,0,0,0,0,0,0,3,15,5,17,0,0
100858,182401,10,0,0,0,1,0,0,0,0,0,0,74,39,74,40,0,0
100858,190000,5,0,0,0,1,0,0,0,0,0,0,4,71,4,72,0,0
100858,190000,7,1,1,0,0,0,0,0,0,0,0,2,12,3,13,0,0
100858,230000,5,0,0,1,0,0,0,0,0,0,0,21,31,22,31,0,0
100858,230000,7,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0
100858,230000,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100858,260000,5,0,0,0,0,0,0,0,0,0,0,36,19,36,19,0,0
100858,260000,7,1,0,0,0,0,0,0,0,0,0,7,3,8,3,0,0
100858,260000,9,0,1,0,0,0,0,0,1,0,0,1,3,1,5,0,0
100858,270000,5,1,0,0,1,0,0,0,0,0,0,18,11,19,12,0,0
100858,270000,7,0,0,0,0,0,0,1,0,0,0,2,3,3,3,0,0
100858,270000,9,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
100858,310000,5,0,0,0,0,0,0,0,0,0,0,3,8,3,8,0,0
100858,380000,5,0,0,0,0,0,0,1,0,0,0,3,3,4,3,0,0
100858,390000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
