unitid,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,bal_m,bal_w,crace15,crace16
100858,"03.0000",5,1,,1,,0,0,0,0,0,0,41,2,0,0,43,2
100858,"03.0000",7,14,3,,,0,0,0,0,0,0,4,5,0,0,18,8
100858,"03.0000",9,8,,,,0,0,0,0,0,0,,,0,,8,
100858,"04.0000",5,1,,,2,0,0,0,0,0,0,66,33,0,0,67,35
100858,"04.0000",7,,,,,0,0,0,0,0,0,,2,,0,,2
100858,"05.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
100858,"06.0000",5,2,1,13,11,2,1,,1,,1,531,349,0,0,548,364
100858,"06.0000",7,8,7,,1,,,,,,,27,17,0,0,35,25
100858,"06.0000",9,,,,,,,,,,,1,,0,,1,
100858,"07.0000",5,0,0,0,0,0,0,0,0,0,0,,4,,0,,4
100858,"08.0000",5,0,0,,2,0,0,0,0,0,0,1,42,0,0,1,44
100858,"09.0000",5,0,0,,1,0,0,0,0,0,0,22,92,0,0,22,93
100858,"11.0000",5,,,0,0,0,0,0,0,0,0,7,5,0,0,7,5
100858,"11.0000",7,1,,0,0,0,0,0,0,0,0,1,1,0,0,2,1
100858,"13.0000",5,,,6,8,0,0,0,0,0,0,103,310,0,0,109,318
100858,"13.0000",7,,2,1,2,0,0,0,0,0,0,31,60,0,0,32,64
100858,"13.0000",9,,1,,,0,0,0,0,0,0,9,17,0,0,9,18
100858,"14.0000",5,5,,9,5,1,,3,1,1,,699,96,0,0,718,102
100858,"14.0000",7,37,4,,,,,2,,,,36,6,0,0,75,10
100858,"14.0000",9,9,1,,,,,,,,,10,2,0,0,19,3
100858,"16.0000",5,,,,,0,0,,1,0,0,17,24,0,0,17,25
100858,"16.0000",7,,4,,1,0,0,,,0,0,3,3,0,0,3,8
100858,"17.0000",5,0,0,,1,0,0,0,0,0,0,3,18,0,0,3,19
100858,"17.0000",7,0,0,,,0,0,0,0,0,0,,7,,0,,7
100858,"17.0000",9,0,0,,,0,0,0,0,0,0,1,1,0,0,1,1
100858,"18.0000",5,,,1,5,0,0,0,0,,1,52,111,0,0,53,117
100858,"18.0000",7,1,1,,,0,0,0,0,,,3,15,0,0,4,16
100858,"18.0000",9,,,,,0,0,0,0,,,,2,,0,,2
100858,"18.1401",10,0,0,0,0,0,0,0,0,0,0,2,,0,,2,
100858,"18.2401",10,0,0,0,0,0,0,0,0,0,0,35,42,0,0,35,42
100858,"19.0000",5,,1,,2,0,0,0,0,,,3,84,0,0,3,87
100858,"19.0000",7,,1,,,0,0,0,0,,1,2,8,0,0,2,10
100858,"23.0000",5,,,1,4,0,0,0,0,0,0,42,60,0,0,43,64
100858,"23.0000",7,,1,,,0,0,0,0,0,0,7,17,0,0,7,18
100858,"23.0000",9,,,,,0,0,0,0,0,0,,2,,0,,2
100858,"26.0000",5,,1,1,2,0,0,1,2,0,0,41,32,0,0,43,37
100858,"26.0000",7,1,1,1,,0,0,,,0,0,6,6,0,0,8,7
100858,"26.0000",9,1,,,,0,0,,,0,0,1,,0,,2,
100858,"27.0000",5,,1,1,,0,0,,,0,0,26,19,0,0,27,20
100858,"27.0000",7,2,1,,,0,0,,1,0,0,7,2,0,0,9,4
100858,"27.0000",9,1,,,,0,0,,,0,0,2,,0,,3,
100858,"31.0000",5,0,0,0,0,0,0,0,0,0,0,7,12,0,0,7,12
100858,"38.0000",5,0,0,0,0,0,0,0,0,0,0,5,,0,,5,
100858,"40.0000",5,1,,,1,0,0,0,0,0,0,25,5,0,0,26,6
100858,"40.0000",7,4,2,,,0,0,0,0,0,0,5,2,0,0,9,4
100858,"40.0000",9,5,1,,,0,0,0,0,0,0,2,1,0,0,7,2
100858,"41.0000",5,0,0,0,0,0,0,0,0,0,0,4,10,0,0,4,10
100858,"42.0000",5,,,,,0,0,0,0,1,,26,64,0,0,27,64
100858,"42.0000",7,,,,1,0,0,0,0,,,2,7,0,0,2,8
100858,"42.0000",9,2,,,,0,0,0,0,,,7,14,0,0,9,14
100858,"43.0000",5,0,0,1,,0,0,0,0,0,0,11,7,0,0,12,7
100858,"44.0000",5,0,0,3,1,0,0,0,0,0,0,11,15,0,0,14,16
100858,"44.0000",7,0,0,,,0,0,0,0,0,0,2,2,0,0,2,2
100858,"45.0000",5,,,3,4,0,0,,2,,1,85,39,0,0,88,46
100858,"45.0000",7,1,,,,0,0,,,,,2,6,0,0,3,6
100858,"45.0000",9,1,,,,0,0,,,,,3,1,0,0,4,1
100858,"50.0000",5,0,0,1,,0,0,0,0,0,0,47,48,0,0,48,48
100858,"50.0000",7,0,0,,,0,0,0,0,0,0,2,,0,,2,
100858,"99.0000",5,10,4,41,51,3,1,4,7,2,3,1942,1503,0,0,2002,1569
100858,"99.0000",7,75,27,2,5,,,2,1,,1,161,169,0,0,240,203
100858,"99.0000",9,29,3,,,,,1,,,,40,41,0,0,70,44
100858,"99.0000",10,0,0,0,0,0,0,0,0,0,0,37,42,0,0,37,42
100885,"17.0000",5,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
100885,"17.0000",6,0,0,0,0,0,0,0,0,0,0,,5,,0,,5
100885,"99.0000",5,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
100885,"99.0000",6,0,0,0,0,0,0,0,0,0,0,,5,,0,,5
100919,"01.0000",3,0,0,1,,0,0,0,0,0,0,3,4,0,0,4,4
100919,"07.0000",1,0,0,,21,0,0,0,0,0,0,,13,0,0,0,34
100919,"07.0000",2,0,0,,15,0,0,0,0,0,0,1,18,0,0,1,33
100919,"07.0000",3,0,0,1,6,0,0,0,0,0,0,7,11,0,0,8,17
100919,"08.0000",3,0,0,1,4,0,0,0,0,0,0,2,4,0,0,3,8
100919,"15.0000",2,0,0,0,0,0,0,0,0,0,0,2,,0,0,2,0
100919,"15.0000",3,0,0,0,0,0,0,0,0,0,0,3,,0,0,3,0
100919,"17.0000",1,0,0,2,,0,0,0,0,0,0,52,11,0,0,54,11
100919,"17.0000",2,0,0,3,38,0,0,0,0,0,0,1,33,0,0,4,71
100919,"20.0000",2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,2,3
100919,"46.0000",1,0,0,1,,0,0,0,0,0,0,2,,0,0,3,0
100919,"46.0000",2,0,0,2,,0,0,0,0,0,0,5,,0,0,7,0
100919,"46.0000",3,0,0,1,,0,0,0,0,0,0,4,,0,0,5,0
100919,"47.0000",2,0,0,9,,0,0,0,0,0,0,57,1,0,0,66,1
100919,"47.0000",3,0,0,3,,0,0,0,0,0,0,24,1,0,0,27,1
100919,"48.0000",2,0,0,5,2,0,0,,1,0,0,13,9,0,0,18,12
100919,"48.0000",3,0,0,,,0,0,,,0,0,3,,0,0,3,0
100919,"99.0000",1,0,0,3,21,0,0,,,0,0,54,24,0,0,57,45
100919,"99.0000",2,0,0,20,57,0,0,,1,0,0,80,62,0,0,100,120
100919,"99.0000",3,0,0,7,10,0,0,,,0,0,46,20,0,0,53,30
100928,"22.0101",10,0,0,3,5,0,0,0,0,1,,45,12,0,0,49,17
100928,"99.0000",10,0,0,3,5,0,0,0,0,1,,45,12,0,0,49,17
100937,"06.0000",5,0,0,5,16,0,0,1,0,1,0,72,51,0,0,79,67
100937,"06.0000",7,0,0,0,2,0,0,1,0,0,0,7,3,0,0,8,5
100937,"11.0000",5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3
100937,"13.0000",5,0,0,2,1,0,0,0,0,0,0,2,23,0,0,4,24
100937,"13.0000",7,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
100937,"16.0000",5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
100937,"18.0000",5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9
100937,"23.0000",5,0,0,0,0,0,0,0,0,0,0,5,14,0,0,5,14
100937,"26.0000",5,0,0,0,0,0,0,0,0,0,0,10,8,0,0,10,8
100937,"27.0000",5,0,0,0,0,0,0,0,0,0,0,8,5,0,0,8,5
100937,"30.0000",5,0,0,0,2,0,0,1,0,0,0,14,8,0,0,15,10
100937,"38.0000",5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3
100937,"38.0000",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
100937,"40.0000",5,0,0,0,1,1,0,0,0,0,0,6,4,0,0,7,5
100937,"42.0000",5,0,0,0,0,0,0,0,0,0,0,4,10,0,0,4,10
100937,"45.0000",5,0,0,0,1,0,0,0,0,0,0,27,11,0,0,27,12
100937,"45.0000",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
100937,"50.0000",5,0,0,0,0,0,0,0,0,0,1,9,15,0,0,9,16
100937,"99.0000",5,0,0,7,21,1,0,2,0,1,1,166,166,0,0,177,188
100937,"99.0000",7,0,0,0,2,0,0,1,0,0,0,9,8,0,0,10,10
100964,"06.0000",3,0,0,,2,0,0,0,0,0,0,3,4,0,0,3,6
100964,"07.0000",3,0,0,,1,0,0,0,0,0,0,,7,,0,,8
100964,"11.0000",3,0,0,,1,0,0,0,0,0,0,,2,,0,,3
100964,"17.0000",3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
100964,"24.0000",3,,1,,4,0,0,0,0,0,0,7,17,0,0,7,22
100964,"99.0000",3,,1,,8,0,0,0,0,0,0,11,33,0,0,11,42
100973,"07.0000",2,0,0,,22,0,0,0,0,0,0,0,0,,0,,22
100973,"12.0000",2,0,0,2,13,0,0,0,0,0,0,0,0,0,0,2,13
100973,"20.0000",2,0,0,,6,0,0,0,0,0,0,0,0,,0,,6
100973,"46.0000",2,0,0,15,1,0,0,0,0,0,0,0,0,0,0,15,1
100973,"46.0000",4,0,0,3,,0,0,0,0,0,0,0,0,0,,3,
100973,"47.0000",2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,4
100973,"47.0000",4,0,0,2,,0,0,0,0,0,0,0,0,0,,2,
100973,"48.0000",4,,2,0,0,0,0,0,0,0,0,,1,,0,,3
100973,"99.0000",2,,,20,46,0,0,0,0,0,0,,,0,0,20,46
100973,"99.0000",4,,2,5,,0,0,0,0,0,0,,1,0,0,5,3
100991,"07.0000",2,0,,0,26,0,,0,,0,1,0,1,0,0,0,28
100991,"12.0000",2,0,0,4,13,0,0,0,0,0,0,1,,0,0,5,13
100991,"20.0000",2,0,0,3,26,0,0,0,0,0,0,3,,0,0,6,26
100991,"46.0000",2,0,0,16,1,0,0,0,0,0,0,1,,0,0,17,1
100991,"47.0000",2,0,0,13,1,0,0,0,0,0,0,2,,0,0,15,1
100991,"48.0000",2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,1
100991,"99.0000",2,0,,40,68,0,,0,,0,1,7,1,0,0,47,70
101028,"06.0000",3,0,0,3,3,0,0,0,0,0,0,9,4,0,0,12,7
101028,"07.0000",3,0,0,,5,0,0,0,0,0,0,,8,,0,,13
101028,"13.0000",3,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
101028,"14.0000",3,0,0,1,,0,0,0,0,0,0,3,1,0,0,4,1
101028,"17.0000",3,0,0,,4,0,0,0,0,0,0,,6,,0,,10
101028,"18.0000",3,0,0,,4,0,0,,1,0,0,,18,,0,,23
101028,"24.0000",3,0,0,1,9,0,0,0,0,0,0,6,18,0,0,7,27
101028,"43.0000",3,2,,3,,0,0,0,0,0,0,9,2,0,0,14,2
101028,"99.0000",3,2,,8,25,0,0,,1,0,0,27,59,0,0,37,85
101037,"07.0000",2,0,0,0,10,0,0,0,0,0,0,1,7,0,0,1,17
101037,"11.0000",2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
101037,"12.0000",2,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,20
101037,"17.0000",2,0,0,1,19,0,0,0,0,0,0,0,14,0,0,1,33
101037,"46.0000",2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,0
101037,"46.0000",3,0,0,0,,0,,0,,0,,3,,0,0,3,0
101037,"47.0000",2,,,6,0,0,0,0,0,0,0,2,0,0,0,8,0
101037,"47.0000",3,0,0,1,,0,0,1,0,0,0,1,0,0,0,3,0
101037,"48.0000",2,0,0,3,0,0,0,0,0,0,0,4,0,0,0,7,0
101037,"48.0000",3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
101037,"99.0000",2,,,12,38,0,0,0,0,0,0,9,35,0,0,21,73
101037,"99.0000",3,0,0,2,0,0,0,1,0,0,0,5,0,0,0,8,0
101073,"24.0000",3,0,0,4,29,0,0,0,0,0,0,0,0,0,0,4,29
101073,"99.0000",3,0,0,4,29,0,0,0,0,0,0,0,0,0,0,4,29
101107,"07.0000",2,0,0,,1,0,0,0,0,0,0,,13,,0,,14
101107,"07.0000",3,0,0,,5,0,0,0,0,0,0,3,17,0,0,3,22
101107,"12.0000",2,0,0,1,9,0,0,0,0,0,0,,28,0,0,1,37
101107,"17.0000",2,0,0,,5,0,0,0,0,0,0,1,18,0,0,1,23
101107,"46.0000",3,0,0,1,,0,0,0,0,0,0,7,,0,,8,
101107,"46.0000",4,0,0,,,0,0,0,0,0,0,6,,0,,6,
101107,"47.0000",2,0,0,2,,,,0,0,0,0,4,,0,,6,
101107,"47.0000",3,0,0,1,,,,0,0,0,0,5,,0,,6,
101107,"47.0000",4,0,0,4,,1,,0,0,0,0,22,,0,,27,
101107,"48.0000",2,0,0,2,,0,0,0,0,0,0,10,,0,,12,
101107,"48.0000",3,0,0,,,0,0,0,0,0,0,10,3,0,0,10,3
101107,"48.0000",4,0,0,1,,0,0,0,0,0,0,,1,0,0,1,1
101107,"99.0000",2,0,0,5,15,,,0,0,0,0,15,59,0,0,20,74
101107,"99.0000",3,0,0,2,5,,,0,0,0,0,25,20,0,0,27,25
101107,"99.0000",4,0,0,5,,1,,0,0,0,0,28,1,0,0,34,1
101116,"06.0000",2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,2
101116,"06.0000",3,0,0,3,4,0,0,0,0,0,0,4,5,0,0,7,9
101116,"07.0000",2,0,0,,3,0,0,0,0,0,0,,10,0,0,0,13
101116,"07.0000",3,0,0,,5,0,0,0,0,0,0,,5,0,0,0,10
101116,"11.0000",3,0,0,2,8,0,0,0,0,0,0,2,1,0,0,4,9
101116,"17.0000",1,0,0,1,14,0,0,,1,0,0,,4,0,0,1,19
101116,"17.0000",3,0,0,0,3,0,0,,,0,0,0,1,0,0,0,4
101116,"99.0000",1,,,1,14,0,0,,1,0,0,,4,0,0,1,19
101116,"99.0000",2,0,0,1,4,0,0,,,0,0,1,11,0,0,2,15
101116,"99.0000",3,0,0,5,20,0,0,,,0,0,6,12,0,0,11,32
101125,"17.0000",4,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,8
101125,"99.0000",4,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,8
101143,"06.0000",2,0,0,,1,0,0,0,0,0,0,,2,,0,,3
101143,"06.0000",3,0,0,,2,0,0,0,0,0,0,,4,,0,,6
101143,"07.0000",2,0,0,,1,0,0,0,0,,,,5,,0,,6
101143,"07.0000",3,0,0,,2,0,0,0,0,,1,,6,,0,,9
101143,"09.0000",2,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
101143,"11.0000",2,0,0,,,0,0,0,0,0,0,1,4,0,0,1,4
101143,"11.0000",3,0,0,,1,0,0,0,0,0,0,3,4,0,0,3,5
101143,"15.0000",3,0,0,2,,0,0,1,,1,,10,,0,,14,
101143,"20.0000",2,0,0,,2,0,0,0,0,0,0,,5,,0,,7
101143,"20.0000",3,0,0,,3,0,0,0,0,0,0,,4,,0,,7
101143,"24.0000",3,0,0,2,8,1,,,4,3,4,60,107,0,0,66,123
101143,"43.0000",2,0,0,1,,0,0,0,0,0,0,5,2,0,0,6,2
101143,"99.0000",2,0,0,1,4,,,,,,,6,19,0,0,7,23
101143,"99.0000",3,0,0,4,16,1,,1,4,4,5,73,125,0,0,83,150
101161,"06.0000",3,0,0,2,6,0,0,,1,1,,30,32,0,0,33,39
101161,"07.0000",2,0,0,,1,,,,,0,0,,4,,0,,5
101161,"07.0000",3,0,0,,3,,1,,1,0,0,5,16,0,0,5,21
101161,"08.0000",3,0,0,0,0,0,0,0,0,0,0,,3,,0,,3
101161,"09.0000",3,0,0,,1,0,0,0,0,0,0,1,4,0,0,1,5
101161,"11.0000",3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
101161,"13.0000",3,,1,,3,,1,,1,0,0,1,25,0,0,1,31
101161,"14.0000",3,1,,0,0,0,0,0,0,0,0,3,,0,,4,
101161,"15.0000",3,0,0,,1,0,0,0,0,0,0,2,,0,0,2,1
101161,"17.0000",2,0,0,0,0,0,0,0,0,0,0,,14,,0,,14
101161,"18.0000",3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
101161,"22.0000",3,0,0,,1,0,0,0,0,1,,2,11,0,0,3,12
101161,"24.0000",3,2,,1,3,1,,0,0,3,,16,28,0,0,23,31
101161,"27.0000",3,0,0,0,0,,1,0,0,0,0,,4,,0,,5
101161,"31.0000",3,0,0,1,,0,0,0,0,0,0,0,0,0,0,1,0
101161,"43.0000",3,0,0,5,1,0,0,0,0,0,0,11,4,0,0,16,5
101161,"45.0000",3,0,0,1,3,0,0,0,0,0,0,1,3,0,0,2,6
101161,"50.0000",3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4
101161,"99.0000",2,,,,1,,,,,,,,18,,0,,19
101161,"99.0000",3,3,1,10,22,1,3,,3,5,,77,137,0,0,96,166
101189,"06.0000",1,0,0,,1,0,0,0,0,0,0,,,,0,,1
101189,"06.0000",3,0,0,10,19,0,0,0,0,0,0,5,10,0,0,15,29
101189,"06.0000",5,0,0,2,22,0,0,1,,0,0,30,10,0,0,33,32
101189,"07.0000",1,0,0,,1,0,0,0,0,0,0,,1,,0,,2
101189,"07.0000",3,0,0,1,11,0,0,0,0,0,0,1,6,0,0,2,17
101189,"11.0000",1,0,0,,2,0,0,0,0,0,0,,4,,0,,6
101189,"11.0000",3,0,0,,5,0,0,0,0,0,0,4,12,0,0,4,17
101189,"13.0000",5,0,0,1,,0,0,0,0,0,0,1,4,0,0,2,4
101189,"17.0000",3,0,0,3,3,0,0,0,0,0,0,1,,0,0,4,3
101189,"22.0101",10,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
101189,"24.0000",1,0,0,1,,0,0,0,0,,,,,0,,1,
101189,"24.0000",3,0,0,6,9,0,0,0,0,,1,68,19,0,0,74,29
101189,"24.0000",5,0,0,1,,0,0,0,0,0,0,3,7,0,0,4,7
101189,"39.0000",5,0,0,0,0,0,0,0,0,0,0,5,,0,,5,
101189,"42.0000",5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
101189,"45.0000",5,0,0,1,,0,0,0,0,0,0,0,0,0,,1,
101189,"99.0000",1,0,0,1,4,0,0,0,0,,,,5,0,0,1,9
101189,"99.0000",3,0,0,20,47,0,0,0,0,,1,79,47,0,0,99,95
101189,"99.0000",5,0,0,5,22,0,0,1,,0,0,39,24,0,0,45,46
101189,"99.0000",10,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
101240,"06.0000",3,8,8,3,4,0,0,0,0,,2,16,26,0,0,27,40
101240,"07.0000",1,,,,,0,0,,2,0,0,,5,,0,,7
101240,"07.0000",2,,,,3,0,0,,1,0,0,,8,,0,,12
101240,"07.0000",3,,1,,1,0,0,,,0,0,,15,,-1,,16
101240,"08.0000",2,0,0,,,0,0,0,0,0,0,,3,,0,,3
101240,"08.0000",3,0,0,,2,0,0,0,0,0,0,1,1,0,0,1,3
101240,"09.0000",2,0,0,0,0,0,0,0,0,0,0,9,1,0,0,9,1
101240,"09.0000",3,0,0,0,0,0,0,0,0,0,0,10,,0,,10,
101240,"10.0000",3,0,0,,1,0,0,0,0,0,0,1,1,0,0,1,2
101240,"11.0000",3,,1,,2,0,0,0,0,0,0,5,3,0,0,5,6
101240,"12.0000",1,0,0,,,0,0,,,,,3,14,0,0,3,14
101240,"12.0000",2,0,0,1,4,0,0,,1,,2,3,27,0,0,4,34
101240,"13.0000",3,4,9,2,3,1,,0,0,0,0,10,27,0,0,17,39
101240,"14.0000",3,2,,0,0,0,0,0,0,0,0,2,,0,,4,
101240,"15.0000",1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
101240,"15.0000",2,0,0,0,0,0,0,0,0,0,0,24,3,0,0,24,3
101240,"15.0000",3,0,0,0,0,0,0,0,0,0,0,43,6,0,0,43,6
101240,"17.0000",2,0,0,,6,0,0,0,0,0,0,1,17,0,0,1,23
101240,"17.0000",3,0,0,3,5,0,0,0,0,0,0,8,32,0,0,11,37
101240,"18.0000",3,0,0,,3,0,0,0,0,0,0,1,38,0,0,1,41
101240,"22.0000",3,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
101240,"23.0000",3,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
101240,"24.0000",3,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
101240,"26.0000",3,1,,,2,0,0,0,0,0,0,1,1,0,0,2,3
101240,"27.0000",3,,1,0,0,0,0,0,0,0,0,1,,0,0,1,1
101240,"40.0000",3,1,,0,0,0,0,0,0,0,0,,3,0,0,1,3
101240,"43.0000",3,0,0,1,,0,0,0,0,0,0,7,,0,,8,
101240,"44.0000",3,0,0,1,2,0,0,0,0,0,0,2,,0,0,3,2
101240,"45.0000",3,0,0,0,0,0,0,,1,0,0,3,,0,0,3,1
101240,"46.0000",2,0,0,5,,0,0,0,0,0,0,9,,0,,14,
101240,"47.0000",1,0,0,,,0,0,,,0,0,1,,0,,1,
101240,"47.0000",2,0,0,6,,0,0,,,0,0,29,,0,,35,
101240,"47.0000",3,0,0,1,,0,0,1,,0,0,12,,0,,14,
101240,"48.0000",2,0,0,1,,0,0,1,,0,0,24,1,0,0,26,1
101240,"48.0000",3,0,0,,,0,0,,,0,0,3,1,0,0,3,1
101240,"50.0000",3,1,,0,0,0,0,0,0,0,0,0,0,0,,1,
101240,"99.0000",1,,,,,,,,2,,,6,20,0,0,6,22
101240,"99.0000",2,,,13,13,,,1,2,,2,99,60,0,0,113,77
101240,"99.0000",3,17,20,11,25,1,,1,1,,2,126,157,0,-1,156,204
101286,"06.0000",3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
101286,"07.0000",2,0,0,,5,0,0,0,0,0,0,6,32,0,0,6,37
101286,"07.0000",3,0,0,,3,0,0,0,0,0,0,5,6,0,0,5,9
101286,"12.0000",2,0,0,1,7,0,0,0,0,0,0,4,26,0,0,5,33
101286,"17.0000",2,0,0,,9,,,0,0,,,,47,,0,,56
101286,"17.0000",3,0,0,,2,1,,0,0,,1,6,13,0,0,7,16
101286,"18.0000",3,0,0,,4,0,0,,1,0,0,7,92,0,0,7,97
101286,"24.0000",3,0,0,3,9,0,0,,2,0,0,37,47,0,0,40,58
101286,"43.0000",3,0,0,0,0,0,0,0,0,0,0,1,,0,,1,
101286,"46.0000",2,0,0,6,4,0,0,0,0,0,0,11,,0,0,17,4
101286,"46.0000",3,0,0,,,0,0,0,0,0,0,,1,,0,,1
101286,"47.0000",2,0,0,6,2,0,0,0,0,1,,24,1,0,0,31,3
101286,"47.0000",3,0,0,1,,0,0,0,0,,,14,1,0,0,15,1
101286,"48.0000",2,0,0,5,5,0,0,0,0,0,0,18,4,0,0,23,9
101286,"48.0000",3,0,0,,,0,0,0,0,0,0,2,1,0,0,2,1
101286,"49.0000",3,0,0,0,0,0,0,0,0,0,0,7,,0,,7,
101286,"99.0000",2,0,0,18,32,,,,,1,,63,110,0,0,82,142
101286,"99.0000",3,0,0,4,18,1,,,3,,1,81,162,0,0,86,184
101295,"01.0000",4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
101295,"04.0000",3,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
101295,"06.0000",3,0,0,0,0,0,0,0,0,0,0,22,18,0,0,22,18
101295,"07.0000",2,0,0,0,0,0,0,0,0,0,0,,3,,0,,3
101295,"07.0000",3,0,0,0,0,0,0,0,0,0,0,2,22,0,0,2,22
101295,"12.0000",1,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
101295,"12.0000",2,0,0,0,0,0,0,0,0,0,0,,35,,0,,35
101295,"15.0000",3,0,0,0,0,0,0,0,0,0,0,2,,0,,2,
101295,"17.0000",2,0,0,0,0,0,0,0,0,0,0,,29,,0,,29
101295,"17.0000",3,0,0,0,0,0,0,0,0,0,0,,24,,0,,24
101295,"18.0000",3,0,0,,8,0,0,0,0,0,0,3,30,0,0,3,38
101295,"20.0000",2,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
101295,"22.0000",3,0,0,0,0,0,0,0,0,0,0,3,15,0,0,3,15
101295,"24.0000",3,1,,1,,0,0,0,0,0,0,17,33,0,0,19,33
101295,"38.0000",3,0,0,0,0,0,0,0,0,0,0,1,,0,,1,
101295,"43.0000",3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1
101295,"46.0000",4,0,0,0,0,0,0,0,0,0,0,7,1,0,0,7,1
101295,"47.0000",3,0,0,0,0,0,0,0,0,0,0,7,6,0,0,7,6
101295,"47.0000",4,0,0,0,0,0,0,0,0,0,0,34,3,0,0,34,3
101295,"48.0000",4,0,0,0,0,0,0,0,0,0,0,51,7,0,0,51,7
101295,"50.0000",3,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
101295,"99.0000",1,,,,,0,0,0,0,0,0,,2,,0,,2
101295,"99.0000",2,,,,,0,0,0,0,0,0,,68,0,0,0,68
101295,"99.0000",3,1,,1,8,0,0,0,0,0,0,60,152,0,0,62,160
101295,"99.0000",4,,,,,0,0,0,0,0,0,93,12,0,0,93,12
101301,"06.0000",3,0,0,,1,0,0,0,0,0,0,5,4,0,0,5,5
101301,"07.0000",2,0,0,,20,0,0,0,0,0,0,,16,,0,,36
101301,"07.0000",3,0,0,,2,0,0,0,0,0,0,,,,0,,2
101301,"11.0000",3,0,0,,5,0,0,0,0,0,0,1,2,0,0,1,7
101301,"12.0000",2,0,0,0,0,1,7,0,0,0,0,1,13,0,0,2,20
101301,"17.0000",2,0,0,,21,0,0,0,0,0,0,,20,,0,,41
101301,"17.0000",3,0,0,1,1,0,0,0,0,0,0,2,2,0,0,3,3
101301,"18.0000",3,0,0,,27,0,0,0,0,0,0,5,57,0,0,5,84
101301,"24.0000",3,0,0,,8,0,0,0,0,0,0,14,5,0,0,14,13
101301,"43.0000",3,0,0,2,,0,0,0,0,0,0,4,,0,,6,
101301,"46.0000",2,0,0,4,,0,0,0,0,0,0,3,,0,,7,
101301,"47.0000",2,0,0,3,,0,0,0,0,0,0,7,,0,,10,
101301,"47.0000",3,0,0,2,,0,0,0,0,0,0,,,0,,2,
101301,"48.0000",2,0,0,4,3,0,0,0,0,0,0,8,2,0,0,12,5
101301,"48.0000",3,0,0,,,0,0,0,0,0,0,3,1,0,0,3,1
101301,"99.0000",2,0,0,11,44,1,7,0,0,0,0,19,51,0,0,31,102
101301,"99.0000",3,0,0,5,44,,,0,0,0,0,34,71,0,0,39,115
101347,"07.0000",1,0,0,,,0,0,0,0,0,0,,2,0,0,0,2
101347,"07.0000",2,0,0,,3,0,0,0,0,0,0,2,38,0,0,2,41
101347,"11.0000",1,0,0,,,0,0,0,0,0,0,,1,0,0,0,1
101347,"11.0000",2,0,0,1,4,0,0,0,0,0,0,10,11,0,0,11,15
101347,"12.0000",1,0,0,,1,0,0,0,0,0,0,,,,0,,1
101347,"12.0000",2,0,0,,7,0,0,0,0,0,0,1,9,0,0,1,16
101347,"17.0000",2,0,0,1,5,0,0,0,0,0,0,,18,0,0,1,23
101347,"46.0000",2,0,0,,,0,0,0,0,0,0,11,0,0,0,11,0
